3088	Atomska bomba sve poništiti i onda iz početka - ja neznam kako čovjek može postati pederčina	Background violence	Acceptable	Topic	lgbt
3089	Zato policajci nose šljemove.....	Acceptable speech	Acceptable	No target	lgbt
3090	PAZI KOMENTARA DUBRAVKE :-D :-D NEK SI ONDA RODE DJECU ?????/ PA RODILA JE I ONA IZ PULE, PA O HORORU TOG DJETETA OD POČETKA DO KRAJA, BOLJE DA I NE PRIČAMO. PRAVI PRAVCATI HOD ZA ŽIVOT :-/ PA ZAR BI LOŠIJE BILO DA JE TO DIJETE ODGAJANO KOD HOMOSEKSUALNOG PARA KOJI ISTINSKI ŽELI IMATI I ODGAJATI DIJETE, NEGO DA DOŽIVLJAVA STRAHOTE OD MATERE I ONAKO SKONČA , ILI DA GA SILUJE OTAC, OČUH ILI TKO VEĆ ??? ... AH DA, TO JE OK, JER SU ONI HETERO, UZORNE RVATINE, LIZAČI OLTARA ITD. KAD SMO VEĆ KOD OLTARA, SVE MI SE ČINI DA BI DIJETE PUNO SIGURNIJE BILO KOD DVA HOMOSEKSUALCA, NEGO KOD NEKOG NARAJCANOG POPA. AMEN	Other offensive	Offensive	Other	lgbt
3091	Klosari	Background offensive	Offensive	Topic	lgbt
3092	Ne cujem njih da pricaju kako nekog treba slat ja goli otok i ubit i kamenovat i spalit. Nego vas u komentarima.	Other offensive	Offensive	Commenter	lgbt
3093	kako si ti pametan čestitam	Other offensive	Offensive	Commenter	lgbt
3094	Boze sacuvaj.U svoja cetiri zida budite sta zelite zar paradiranje treba,kome,bo	Background offensive	Offensive	Topic	lgbt
3095	"NITKO ne odlazi na ateistički i ovakav transformirani Zapad. Ljudi odlaze na ostatke ostataka judeokršćanskog Zapada i ostatke Zapadne civilizacije u kojoj je nekada merit vrijednosti bilo poštenje, etika, poniznost, naporan rad, znanje i pamet. Lakrdijaši koji se pozivaju na ""progresivnu"" Skandinaviju, Njemačku, Beneluks, Francusku, Commonwealth i sl., moraju znati da su te zemlje, njihova gospodarstva i infrastruktura izrađeni ne u ovom periodu njihovog odricanja Boga, svojih predaka i samoga sebe nego upravo u periodu dok su privrženosti istima cvjetale i rasle. Dakle tada je Zapad stekao to bogatstvo koje ironično sada topi, a ne zahvaljujući kontracepcijama, pobačajima, gay brakovima i transgendar toaletima. Na što se dakle vi paraziti pozivate, pozivate se upravo na sustave vrijednosti koji su se pozivali na Boga i domoljublje. Baš ste komični."	Background offensive	Offensive	Topic	lgbt
3096	Samo ljubav*!❤❤❤❤❤ moju podrsku do neba imate!!	Acceptable speech	Acceptable	No target	lgbt
3097	"Žene su imali parade, jer su htjele pokazati svima da imaju pičku, a crnci da su ""obojani"". Gay pride ima jednaku svrhu kao sve ""parade"" do sada: da se pokaže protest i da se time pokaže težnje za pravima za koje homoseksualci smatraju da ih nemaju. Imaju ustavno pravo održati mirni prosvjed. Ne morate podr"	Inappropriate	Acceptable	No target	lgbt
3098	hrabar si a nemas svoju sliku hahahaha	Acceptable speech	Acceptable	No target	lgbt
3099	Neki su očigledno krivo shvatili osobne slobode..., pa smatraju da je sloboda vrijeđati druge,... Neznam, ali brate pretjerujete....	Acceptable speech	Acceptable	No target	lgbt
3100	ja baš htjedoh pitat..policajaca je bilo 400,a ovih malo,malo...hahah rastrgati..Bože sačuvaj al ga lupetate ahahh	Other offensive	Offensive	Journalist or medium	lgbt
3101	"Najjače mi je kad Pupovac kao deklarirani pravoslavni vjernik podupire pride, a istodobno u ""matičnoj mu zemlji"" Srpska pravoslavna crkva se protivi premijerki koja je gej"	Acceptable speech	Acceptable	No target	lgbt
3102	ma joj franjo ne velim ja da u bibliji pise da treba kamenovat gejeve đizs pa nisam bas tolko blesava...sam ocu rec da pol tih kaj sad seru protiv gejeva i maltretiraju ih i vrijedaju su prosli vikend bili na trgu i ponosili se svojom vjerom (koja veli da moras bit tolerantan kaj ne?) to je dvolicnost...s jedne strane glumataju vjernike a s druge strane su divljacine i primitivci...	Other offensive	Offensive	Other	lgbt
3103	Ljudi moji. Nije vrijeme za raspravljanje ko ga kome. Danas je HDZ krenuo u predizbornu kampanju. Najavila nasa preraga premijerka da ce na izborima dobiti ona - stranka postenih ljudi. Oni nas svih guze zato napravimo nesto da te lopove i bandite maknemo s vlasti. Gdje je tu postenje kad nema tamo u vladi i saboru koga ne treba zatvoriti.	Other offensive	Offensive	Other	lgbt
3104	@Moćno-pogledaj ko su nasilnici-imaju 16-17g. i furaju se na fašizam,ma imam prilike svaki dan gledat i slušat,idu u crkvu,pivaju ustaške i slušaju cajke...mozak baj,baj,,	Other offensive	Offensive	Other	lgbt
3105	Jesmo ja i da ti ne kazem jos tko jahaah	Acceptable speech	Acceptable	No target	lgbt
3106	I gledaj kako ti svećenik kara dite izrode	Other offensive	Offensive	Other	lgbt
3107	Nakazo bolesna	Background offensive	Offensive	Topic	lgbt
3108	Na neki otok ih sve odvesti nek se pederi razmnozavaju	Background offensive	Offensive	Topic	lgbt
3109	"Vjenčanje je samo simbolčno-pravno-administrativni čin. Bez ljubavi sve je jedno veliko ništa. I za to ""živjela ljubav!"" :)"	Acceptable speech	Acceptable	No target	lgbt
3110	fuj izrode zadrti. Zaveži si kanmen oko vrata i baci se u more. Učini svitu uslugu đikančino odurna	Other violence	Acceptable	Commenter	lgbt
3111	ma odjebi ! Sami izazivate mržnju i agresiju ovakvim provociranjima većine normalnih građana ! Jebi se s kime i kolko hoćeš ili si guraj štil od motike pa koga briga ali u svoja četri zida . Laž da homoseksualizam nije bolest i devijacija je krajnje neprihvatljiva a na žalost u današnje vrijeme koriste se perfidni načini za izvrtanje istine ! Laž koju učestalo ponavljaš vremenom postaje istina pa čak i ako je ona pogubna kako za pojedinca tako i za mase i to je sva filozofija i istina ovakvih nakaradnih skupova i povorki !	Background offensive	Offensive	Topic	lgbt
3112	Al vam je ponos.	Background offensive	Offensive	Topic	lgbt
3113	Koliko je kostalo ovo nas porezne obaveznike obziron na broj policije i spijuna tu ??? Obzirom na krizu u drzavi.Sto ne napravite clanak o tomi ono novinari ???	Other offensive	Offensive	Topic	lgbt
3114	Fotka degutanta sad nek gos. Simlesa nek da svoj komentar kad je takav dusobriznik odurno fuj to isto gledaju djeca	Background offensive	Offensive	Topic	lgbt
3115	Fuj	Background offensive	Offensive	Topic	lgbt
3116	Polit benzinom i zapalit bolesnike.	Background violence	Acceptable	Topic	lgbt
3117	hhhahahaahahah	Acceptable speech	Acceptable	No target	lgbt
3118	Polako, shvatit cete vi.....samo polako	Acceptable speech	Acceptable	No target	lgbt
3119	"gospođa Markić je za mene gospođa isto kao i ti što si gospođa Pamela Budicin. To je jednostavno stvar kulture u javnoj komunikaciji. Tvoja tvrdnja pod 2. točkom ne drži vodu, uvjeravanje putem medija može promijeniti mišljenje ljudi čiji je IQ od 90 naviši, što dokazuje ratna propaganda, npr. u U.S.A. Prie četiri godine, dakle, prije Ukrajinske krize je većina Amerikanaca imala pozitivno mišljenej o Rusiji, tri godine nakon početka proturuske medijske kampanje već bi oko polovica Amerikanaca bila za rat protiv Rusije. Što se tiče tvoje 3. tvrdnje, moraš znati da je Zapad otet, upravljanje Zapadom oteto je iz ruku demokratskog procesa i premješteno je u ruke parallene vlasti iza kulisa službene politike, što dokazuje ubojstvo predsjednika Kennedya. To što ti to smatraš kretenizmom da se vodi rat protiv braka je posljedica tvoje neinformiranosti: Pročitaj što je rekla čelnica homoseksualnog pokreta, novinarka Mash Gessen, koja je rekla: ""Mi homoseksualci lažemo kad kažemo da želimo brak, naprotiv, brak kao instituciju treba uništit, obitelj treba uništit, i kroz homo-brakove će biti uništene."" Pošto nisam došao iz kukuruzišta ostajem tamo gdje jesam, u civilizaciji koju branim svojim moralom, i nema te snage na svijetu, koja će to uništiti!"	Background offensive	Offensive	Topic	lgbt
3120	U cijelom svijetu je tako,neka i oni žive,sloboda i poštovanje za sve dobre ljude	Acceptable speech	Acceptable	No target	lgbt
3121	Luigj sta nisi bio ove godine	Acceptable speech	Acceptable	No target	lgbt
3122	Ma brate fuj	Background offensive	Offensive	Topic	lgbt
3123	Za osiguravanje te gamadi drzava ima novaca?? Zato nam i je tako u drzavi...	Background offensive	Offensive	Topic	lgbt
3124	Sramota je da su se ovi moji sugrađani uspili skupit na Rivi kad je potriba da se napravi nered, a za Gotovinu ih nije bilo ni 100!	Acceptable speech	Acceptable	Other	lgbt
3125	Idi u Rusiju onda	Other offensive	Offensive	Commenter	lgbt
3126	ti očito ne znaš što je pedofilija i incest.Pitaj mamu neka ti objasni.	Other offensive	Offensive	Commenter	lgbt
3127	On je pritajena pederčina , a ima ih majke ti u kvartu pun kufer	Background offensive	Offensive	Topic	lgbt
3128	Neka se oni zene bit ce vise zena za mene 😉	Acceptable speech	Acceptable	No target	lgbt
3129	ti si glup i primitivan. Odi koze cuvat kozojebu.	Other offensive	Offensive	Commenter	lgbt
3130	Napad je kazneno djelo. ali zasto ovako nisu izisli prije par dana kad su napali i razbili azilanta. grozno!!!	Acceptable speech	Acceptable	No target	lgbt
3131	zašto se onda reklamirate cilo vrime,nisam brojala ali ste već nekoliko puta napisali da ste primitivac i seljačina,mene to iskreno ne zanima,ali da i niste napisali skužila bih to bez problema :) a za Papu bi se trebali zabrinut obzirom da u crkvenim redovima ima svega osim poštenja i onog što bi vas vjera trebala podučavat :)	Other offensive	Offensive	Commenter	lgbt
3132	pa rodi dva tri pedera i jednu lezbači i čekaj unučad	Background offensive	Offensive	Topic	lgbt
3133	Slatko dijete. Što ako je homoseksualne orijentacije?	Acceptable speech	Acceptable	No target	lgbt
3134	govna pederska puuu	Background offensive	Offensive	Topic	lgbt
3135	Drago mi je da podržavaš incest i pedofiliju ;) #samo ljubav	Background offensive	Offensive	Topic	lgbt
3136	To je najbitnije. Pas mater	Background offensive	Offensive	No target	lgbt
3137	U odgoj spada sve apsolutno sve pa i to!!	Acceptable speech	Acceptable	No target	lgbt
3138	Pa dobro,nisu domoljubi ,nisu nacionalisti ,nisu antifasisti niti fasisti-oni su samo Pride of Croatia !	Acceptable speech	Acceptable	No target	lgbt
3139	A kaj bu drugo pop bio nego peder!!!! Čast iznimkama	Background offensive	Offensive	Other	lgbt
3140	Čisti pederluk	Background offensive	Offensive	Topic	lgbt
3141	Pa mozemo onda opciti i sa zivotinjama i reci da je 2017, a veci su prenosioci bolesti od zivotinja	Background offensive	Offensive	Topic	lgbt
3142	Znaci vise ste pederi..??!!	Background offensive	Offensive	Topic	lgbt
3143	Nema nama spasa😂bitno da je virenje u tuđe maternice ok...Živi i pusti druge da žive.	Acceptable speech	Acceptable	No target	lgbt
3144	Majki vam ga nabijem onu pedersku	Background offensive	Offensive	Topic	lgbt
3145	htio sam i jesam ozbiljan, procitaj tu bibliju pa ces naci te redove u kojima ti to pise, htio sam rec to sta pise u bibliji pisano je prije tisuca godina, i sve te stvri vise nisu primjenjive na moderna drustva	Acceptable speech	Acceptable	No target	lgbt
3146	Ana Čačija propustila si paradu	Acceptable speech	Acceptable	No target	lgbt
3147	Obicno smece pedersko.	Background offensive	Offensive	Topic	lgbt
3148	UMJESTO VOJNIH PARADA HODAJMO S LJUBAVI U SRCU !	Acceptable speech	Acceptable	No target	lgbt
3149	Sirite ljubav u svoja 4 zida !!!	Background offensive	Offensive	Topic	lgbt
3150	Jadni roditelji	Background offensive	Offensive	Topic	lgbt
3151	LJUBAV?!?!?MA TO JE JEBI GA....!!	Background offensive	Offensive	Topic	lgbt
3152	Je je bas ste fora vi liberalniji,marš Sodoma i Gomora!	Background offensive	Offensive	Topic	lgbt
3153	Gospodo upoznajte svoju okolinu ali ako niste znali iza vecina vrlo ozbiljnih poslovnih funkcija,projekata, ideja i sl danas stoji svojom zaslugom itekako jak gay lobi.Pa di vi ljudi zivite pa cak i onaj zatucani Vucic tamo u Srbiji je krenuo u smjeru 21st i postavio gay osobu na celnu funkciju vlasti jer je sposobna i pametna a ne zato sta ke gay jer nije bitno da prostite tko koga j.....i kako,vec kakav je covijek a postoje samo dvije razlike DOBAR I LOS a seksualna opredjeljenost nikoga nimalo ne definira u tom segmentu	Other offensive	Offensive	No target	lgbt
3154	i kad se razmnoze zapalit otok	Background violence	Acceptable	Topic	lgbt
3155	Ma ne, djecu treba ostavit u domovima, jel da?	Acceptable speech	Acceptable	No target	lgbt
3156	PA SDP PODRŽAVAJU SAMO PEDERI	Background offensive	Offensive	Topic	lgbt
3157	daleko su bolesniji vasi komentari ispunjeni neznanjem :-)	Other offensive	Offensive	Commenter	lgbt
3158	Točno tako Kristijane !!	Acceptable speech	Acceptable	No target	lgbt
3159	Eto tu ste najači portal.Tu i ostanite i pratite koliko brakova i rastava imamo.	Other offensive	Offensive	Journalist or medium	lgbt
3160	Hetero, gay, biseksualnost, sve je isto. Ljubav je jednaka.	Acceptable speech	Acceptable	No target	lgbt
3161	Zaboravljas da ti isti politicari rastezu i vas supak vi ko da ne zivite u hrvatskoj	Other offensive	Offensive	Other	lgbt
3162	Jesu li i roditelji sa vama da se skupa ponosite?	Background offensive	Offensive	Topic	lgbt
3163	ja uopce ne kuzim cemu parada? ja volim velku cicu pa ne paradiram zbog toga :) U svakom slucaju nemam nista protiv homoseksualaca, ali ove potrebe za paradiranjem su mi totalno funny...	Background offensive	Offensive	Topic	lgbt
3164	Pede bal	Background offensive	Offensive	Topic	lgbt
3165	NAJVECA POVORKA SRAMA HRVATA JE U KOMENTATORIMA.....SRAMITE SE SVOJIH RIJECI....	Other offensive	Offensive	Commenter	lgbt
3166	Od uvek su bili Zagrebcani takvi	Background offensive	Offensive	Other	lgbt
3167	nebi trebalo biti zastite da nema majmuna koji ce raditi sranja	Other offensive	Offensive	Other	lgbt
3168	"s nekim tko ima ""zmija"" u imenu stvarno nemam što razgovarati."	Other offensive	Offensive	Commenter	lgbt
3169	Proklete prljave svinje	Background offensive	Offensive	Topic	lgbt
3170	Nika zamisli kako je onom sto je zensko	Acceptable speech	Acceptable	No target	lgbt
3171	Majmun ti je tata koji te iscidija. Jel tata ponosan šta je napravio pederčića?	Other offensive	Offensive	Commenter	lgbt
3172	AHAHAHAHAAHAHAHHAHAAHAHAHAHHAAHHAHAAH NEMOGU VRISTIM vidla sam nam fr tamo iza skriva	Acceptable speech	Acceptable	No target	lgbt
3173	Jedna napalm bomba i rjesen problem za svagda.....	Background violence	Acceptable	Topic	lgbt
3174	Mi bosanci znamo jednu stvar koji peder predje iz hrvatske u Bosnu ubijamo ga na licu mjesta	Background violence	Acceptable	Topic	lgbt
3175	jebalo te dabogda pedercino mrtva	Background offensive	Offensive	Topic	lgbt
3176	"Kakve ti imaš veze s događanjima u Zagrebu! Organiziraj si povorku ""kod kuće"" i ponosno šetaj!"	Background offensive	Offensive	Topic	lgbt
3177	Ima i nas normalnih (bosanaca) koji znamo misliti svojom glavom. Čitav Balkan odiše netolerancijom i primitivizmom i nijedna zemlja u okruženju nije izuzetak.Neki ljudi su jednostavno netolerantni i neobrazovani krkani.	Other offensive	Offensive	Other	lgbt
3178	Mozemo mi tako raspravljat do prekosutra..svakom njegovo!!Vi imate to neko svoje misljenje i ok briga me.Ja imam svoje i briga vas...Ali NIKADA ME nitko nece uvjerit u suprotno....od kada je svijet i vijeka zena+muskarac+djete=OBITELJ....😉	Acceptable speech	Acceptable	No target	lgbt
3179	"Ljudi pišu kako su vjernici, da su imali 5 iz biologije i psihologije u srednjoj, da su znanstvenici i ostale jednako slabe i primitivne argumente (jedan lik je napisao kako je jak katolik a palio bi na lomači druge ljude i ubio bi vlastitog sina ako bi bio gay... Umm sure) ali također pričaju da je razlog ubojstva opravdan ako je ubijena osoba voljela nekog tko je imao isti spolni organ te da oni to ne smatraju normalnim. Aha. Neki ljudi jednostavno ne razumiju da ljubav nije ograničena spolom te da se ne bi trebali mješati tamo gdje im nije mjesto. Mislim, slobodno vi koristite ""Freedom of speech"" i pljujte po ljudima koje ""ne smatrate normalnima"", ali recite mi sto mislite sto postizete s tim, kako bi ljudi po kojima serete trebali reagirat? Da naravno, odmah će postati zatvorenog uma kao i vi i biti toliko uvrijeđeni I puni srama da će počiniti samoubojstvo na licu mjesta samo da vama udovolje. 100%. Nobody cares. Sigurno se neće prestati voljeti samo zato jer im vi kažete da su mentalni bolesnici. Jedino što će napraviti je prdnuti na ta vaša zaostala srednjovjekovna ""mišljenja"" pa ce i mirisat koliko i vrijede."	Other offensive	Offensive	Commenter	lgbt
3180	Hahah, to ti misliš	Acceptable speech	Acceptable	No target	lgbt
3181	Ja sam se nagledala gadosti od Zeljke Markic npr zadnjih dana i rade bi ako moram birati vjerujte mi gledala tudu golu guzicu koja mase zastavom pjeva i smije se nego Markicku sa njenim duplim podbratkom kako sikče otrov i ugnjetava ljude jer smatra da je moralna vertikala svemira.	Other offensive	Offensive	Other	lgbt
3182	Polit benzinom i zapalit	Background violence	Acceptable	Topic	lgbt
3183	Ubiti pedere	Background violence	Acceptable	Topic	lgbt
3184	Nece ni Alijini Babine isprdke.	Other offensive	Offensive	No target	lgbt
3185	Kakve veze moje ime ima s icime?	Acceptable speech	Acceptable	No target	lgbt
3186	kreso tvoja je podrska bitna stvarno al hoces li ici na paradu il ces kao pickica sjedit kod kuce za rac. Odi na paradu nemoj bit peder!	Other offensive	Offensive	Commenter	lgbt
3187	Moras shvatiti da u 21 stoljecu price o likovima iz slikovnica nikome nisu zabavne	Other offensive	Offensive	Commenter	lgbt
3188	Djecu nose u to sramota	Background offensive	Offensive	Topic	lgbt
3189	"Dovoljno je da se stavite u poziciju da vase dijete bude gay, zanimalo bi me onda kako bi vam bilo gledati ga kako odrasta kada ga ljudi pljuju, diskriminiraju, maltretiraju, fizicki napadaju bez povoda na ulici. A neznam uopce cega se vi bojite ? Kao da je gay nesto zarazno i da ako vase dijete smatra da biti Gay nije nista opasno vec samo odluka u zivotu da ce odma i on postati gay? Primitivno razmisljanje, a evo vam i primjer ljudske gluposti koju podrzavate, za sve vas koji znate za Alan-a Turing-a, koji neznate googlajte malo, znate da je on imao jako veliki utjecaj na ishod rata i isto tako zapoceo razvoj racunalstva od kojeg danas svi mi pa i vi ""Prirodni"" ljudi imate velike koristi. Njemu se mozete samo zahvalit za sve sto je napravio za nas a mozete pogoditi, Da bio je homoseksualac, osuđen na hormonalnu terapiju jer je smatrano bolescu, oduzeo si je zivot 2 godine nakon toga. UK mu je nedavno izrekla posthumno pomilovanje za osudu sa isprikom od kraljice."	Other offensive	Offensive	Commenter	lgbt
3190	Javljam se samo iz revolta-zbog ove ogromne količine zloće koja izvire iz komentara; Da nema te mržnje, netrpeljivosti i netolerancije-možda ne bi bilo ni Gay Pridea !Znala sam se pitati što će im to,ali sad mi je jasno.Svima ispunjenima mržnjom poručujem-mržnja izjeda prvenstveno vas, a tek onda druge!Kao heteroseksualki ( ako je to uopće važno) uopće mi ne smetaju ljudi koji to nisu,ne bojim se da će me oni 'preodgojiti' ili 'pokvariti'! Neka žive različitost i tolerancija.Također, mnogima bi trebalo malo više upućenosti, obrazovanja. I DOBROTE; to svakako:)	Other offensive	Offensive	No target	lgbt
3191	A sta vam to smeta	Acceptable speech	Acceptable	No target	lgbt
3192	pustite ljude da žive,tako ste puni jebene mržnje	Inappropriate	Acceptable	No target	lgbt
3193	Marin Vidačić	Acceptable speech	Acceptable	No target	lgbt
3194	Svaka ti čast Nika.	Acceptable speech	Acceptable	No target	lgbt
3195	i ljubav i mrznja su izbor i ne razumem sta imate protiv ljudi sto mrze pedere to je stvar izbora to je demokratija koliko vi imate prava da ih volite toliko isto imaju prava ljudi da ih mrze to je sustina demokratije stvar izbora	Background offensive	Offensive	Topic	lgbt
3196	A sprda.😂	Acceptable speech	Acceptable	No target	lgbt
3197	A okolo opaki neprijatelji, hahahahaha	Acceptable speech	Acceptable	No target	lgbt
3198	Sad oni odmah prosvjeduju...hahaha...uzas...a djeca kad su gladna u školama boli ih dupe...PEDERI jedni...bas ste to...ne Hoseksualci..protiv toga neam ništa....nego ko ljudi ste seljačine,dvolicni i čisti pederi	Background offensive	Offensive	Topic	lgbt
3199	"Svi mi imamo neke ""greske"" samo ih treba biti svjestan...."	Acceptable speech	Acceptable	No target	lgbt
3200	Ειστε ολοι τρελοι.	Acceptable speech	Acceptable	No target	lgbt
3201	jadna je hrvaska	Background offensive	Offensive	Topic	lgbt
3202	iz hrvatske se jedino trebaju goniti oni koji ne mogu i ne žele prihvatiti ljude drugačije od sebe, SRAMITE SE	Other offensive	Offensive	Other	lgbt
3203	yup :P	Acceptable speech	Acceptable	No target	lgbt
3204	znam po potralima i na internetu	Acceptable speech	Acceptable	No target	lgbt
3205	Nika ti si tesko bolesna i nepostena..samo toliko	Other offensive	Offensive	Commenter	lgbt
3206	0 jer to nisu brakovi već drugi oblik zajednice života.	Acceptable speech	Acceptable	No target	lgbt
3207	Pitam se zasto im je to potrebno?Mene ne smeta,al'cemu ta povorka,?	Background offensive	Offensive	Topic	lgbt
3208	Diga mi se na tebe..uhh..dobra...	Other offensive	Offensive	No target	lgbt
3209	gay pride parade belgrad 2001 tv b92	Acceptable speech	Acceptable	No target	lgbt
3210	Malo ste glupi, ha? :)	Other offensive	Offensive	Commenter	lgbt
3211	haaaaaaaaaaahaaaaaaaaaaaaahaaaaaaaaaaaaaaaaa	Acceptable speech	Acceptable	No target	lgbt
3212	Po ovoj bolesnoj nakazi Danijeli Krizanic se vidi sva bolest tih bolesnih gnomova... strasno razmisljanje, hetero imaju veca prava od homo... pa naravno da imaju kujetino bolesna!!	Background offensive	Offensive	Topic	lgbt
3213	Nigdje nevidim Pernara	Acceptable speech	Acceptable	No target	lgbt
3214	A što će policija da osigurava nešto , kako to tvrde, što je normalno ... onda bi i nas sve svki dan trebalo da osigurava , dok idemo ulicom, 1500 policajaca , pa i mi smo normalni zar ne...	Background offensive	Offensive	Topic	lgbt
3215	Samo zele izazvat nerede sa ovakvim gluparijama	Background offensive	Offensive	Topic	lgbt
3216	Popis stanovništva: 88% Katolici 90% Kršćani 94% Vjernici 2% Neopredijeljeni 4% Ateisti i Agnostic 0,1 % Gay	Acceptable speech	Acceptable	No target	lgbt
3217	Jer ljubav je na selu :D	Acceptable speech	Acceptable	No target	lgbt
3218	Vidi se koliko su ljudi u ovoj jadnoj i primitivnoj drzavi pristojni. Zato svi pametni i odlaze iz nje.	Other offensive	Offensive	Other	lgbt
3219	Ajde glupane	Other offensive	Offensive	Commenter	lgbt
3220	Konji i kobile	Background offensive	Offensive	Topic	lgbt
3221	policija ponos prajda :)	Acceptable speech	Acceptable	No target	lgbt
3222	Zlo i naopako..... Umjesto da se liječe, oni truju i ovo malo zdrave populacije.	Background offensive	Offensive	Topic	lgbt
3223	Poslati ih sve na goli otok pa neka se množe	Background violence	Acceptable	Topic	lgbt
3224	Koga to zanima??Pederski skup! dajte sve pojedinosti,jako je zanimljivo!!!	Background offensive	Offensive	Topic	lgbt
3225	Odvratno i jos odvratnije sto su radoznale mame dovele djecu d ato gledaju	Background offensive	Offensive	Topic	lgbt
3226	pustimo i pedofile da paradiraju,i oni imaju spolno opredjeljenje,vole malu djecu?!	Background offensive	Offensive	Topic	lgbt
3227	nes jebat pamet jozo	Inappropriate	Acceptable	No target	lgbt
3228	tko sam ja da im sudim !	Acceptable speech	Acceptable	No target	lgbt
3229	"i pedofil i nekrofil i zoofil je takav jer se tako rodio?? jel tako, pleme van nabijem propagandističko?? šuge bolesne!! kad ćete u ono njesra ""LGBTI"" dodati još neko slovo?? ""i"" ste veće ubacili, govnari!!"	Background offensive	Offensive	Topic	lgbt
3230	Dobro rečeno Buraz	Acceptable speech	Acceptable	No target	lgbt
3231	nisu problem svećenici homseksualci nego su problem svećenici pedofili..kojih ima daleko više nego homseksualaca	Other offensive	Offensive	Other	lgbt
3232	A daj mi reci koja ideja je živa recimo u kalendaru koji su osmislili kršćani....recimo dani koji su imenovani po Nordijskim bogovima i mjeseci koji su imenovani po Grčkim bogovima...koja ideja tu živi? Ideja krađe svega kaj im paše? Keltski običaji su barem originalni za razliku od kršćanskih ...koji nisu bili sposobni ni osnovna pravila poput božjih zapovjedi napraviti originalna nego su i to ukrali od Egipćana...	Acceptable speech	Acceptable	Other	lgbt
3233	Samo dobre vile i da vidiš partiya za njih malo po drobni šargijat učmarage jedne🤣	Background offensive	Offensive	Topic	lgbt
3234	Yes Dragon women,that is most important question.It has to be a God sign;))	Acceptable speech	Acceptable	No target	lgbt
3235	Ako je na nekakvom hodu za život pravomoćno osuđeni jedanaesterostruki ubojica i ratni zločinac mogao protestirati, prozivati i nazivati žene koje su se odlučile za ab čedomorkama, onda doista nikome, ali baš nikome ne bi smjela smetati ovo slavlje različitosti!	Acceptable speech	Acceptable	No target	lgbt
3236	Hrpa degenerika!!	Background offensive	Offensive	Topic	lgbt
3237	platil bu grad, biti u koloni i zvizdat je super feeling a pogotovo u toj koloni. Kad bu vam muda veca pa skupite hrabrosti prosetat s njima, mozda nebute srali prek poruka.	Other offensive	Offensive	Commenter	lgbt
3238	Preko 600 neumjesnih komentara.... gdje ste vi vrli hrvati kad treba izaći na ulicu i borit se za mali narod i pokazati onima s markovog trga da su offfce otišle i da nas neće više gaziti....	Other offensive	Offensive	Commenter	lgbt
3239	Jebo ih onaj tko dozvoljava!	Background offensive	Offensive	Topic	lgbt
3240	Pa ako je to uredu necu rec normalno onda nek si normalno rode djecu.	Background offensive	Offensive	Topic	lgbt
3241	"Zanimljivo. Svi oni duzebriznici koji su pljuvali po ljudima koji su hodali nekidan 'za zivot' tvrdeci da su svi koji su u toj povorci bezveznjaci i da ne bi trebali hodati u povorci za takve stvari sad podrzavaju ovu povorku jer eto sad odjednom ljudi IMAJU pravo hodati za sto god zele. Borite se za razlicitost a istu osudjujete ako se netko ne slaze s vama. Zastupate liberalne stavove tolerancije i prihvacanja a cim se pojavi netko tko ne misli kao vi ta ista tolerancija cudom negdje nestaje. Pravo prihvacanje razlicitosti je da kazete: ""ok, vi imate svoje misljenje i smatrate da treba hodati za zivot i ja to postujem kao vase misljenje i izrazavanje vase slobode."" Tu pocinje tolerancija dragi moji."	Acceptable speech	Acceptable	No target	lgbt
3242	❤️	Acceptable speech	Acceptable	No target	lgbt
3243	Drage moje cure, ne možete tako pričati o meni, a uopće me ne poznajete. Nema mržnje, samo ljubav, anđeli moji. Jednom će doći trenutak kada ćete shvatiti o čemu sam pričao. Veliki pozdrav!	Acceptable speech	Acceptable	No target	lgbt
3244	gdje ste sada d j e č j i pravobranitelji !? zar naša d j e c a moraju t o zlo nad zlima gledat !? ili ćete im zabranit izlazak na ulice , dok ovi p o n o s nj a c i ne prikažu da kraja svoju histeriju ? Sigurno imaju dobro zaleđe i čelne ljude sa tim divnim osobinama ! SRAMOTA !	Background offensive	Offensive	Topic	lgbt
3245	Kod pravoslavaca neupotedivo manje. Razumljivo	Acceptable speech	Acceptable	No target	lgbt
3246	Dabogda vam oni širili natalitet	Acceptable speech	Acceptable	No target	lgbt
3247	sve mi jasno i bubnjevi i sve al zasto vriste i zvizde to mi nije jasno :/	Background offensive	Offensive	Topic	lgbt
3248	I vak vas je mallo do 1-1-2222 bude vas pol hrvaske u pedere islii i za deset god nece vas bit	Background offensive	Offensive	Topic	lgbt
3249	A di su najvwći pederi, Babić, Dežulović, Tomić,....	Other offensive	Offensive	Other	lgbt
3250	Ni crnokosuljasi ni komunisti a bogami ni ovi nisu normalni....	Background offensive	Offensive	Topic	lgbt
3251	Slusaj te ljudi	Acceptable speech	Acceptable	No target	lgbt
3252	Bog je stvorio covika i zenu a ne pedofile i pedere goni bandu	Background offensive	Offensive	Topic	lgbt
3253	Tako je, i nije mi potrebno sa njom paradirat jer su mi dovoljna cetiri zida za nas dvoje, ti jbg moras paradirat sa deckom nek svi vide...	Background offensive	Offensive	Topic	lgbt
